2673	http://www.stat-nba.com/player/2673.html	A	安德烈-欧文斯	Andre Owens	1980-10-31 00:00:00	印第安纳州印第安纳波利斯	Perry Meridian in Indianapolis, Indiana	University of Houston	后卫	1.93	91	20,30	非选秀球员
2705	http://www.stat-nba.com/player/2705.html	A	阿兰-奥格	Alan Ogg	1967-07-05 00:00:00	Lancaster, Ohio	Gardendale in Gardendale, Alabama	University of Alabama at Birmingham	中锋	2.18	109	50,53	非选秀球员
2724	http://www.stat-nba.com/player/2724.html	A	安迪-奥唐内尔	Andy O'Donnell	1925-03-10 00:00:00	暂无信息	暂无信息	Loyola College in Maryland	后卫	1.85	82	15	非选秀球员
2735	http://www.stat-nba.com/player/2735.html	A	安东尼-普拉德	Anthony Pullard	1966-06-23 00:00:00	路易斯安那DeQuincy	DeQuincy in DeQuincy, Louisiana	McNeese State University	前锋	2.08	111	23	非选秀球员
2751	http://www.stat-nba.com/player/2751.html	A	A.J.-普莱斯	A.J. Price	1986-10-07 00:00:00	新泽西州奥兰治	Amityville Memorial in Amityville, New York	University of Connecticut	后卫	1.88	82	1,12,21,22	2009年第2轮第22顺位被选中
278	http://www.stat-nba.com/player/278.html	A	阿德里安-布兰奇	Adrian Branch	1963-11-17 00:00:00	华盛顿哥伦比亚特区	DeMatha Catholic in Hyattsville, Maryland	University of Maryland	前锋-后卫	2.01	84	1,21,24	1985年第2轮第22顺位被选中
279	http://www.stat-nba.com/player/279.html	A	A.J.-布拉姆莱特	A.J. Bramlett	1977-01-10 00:00:00	伊利诺伊州迪卡尔布	La Cueva in Albuquerque, New Mexico	University of Arizona	中锋	2.08	103	47	1999年第2轮第10顺位被选中
2806	http://www.stat-nba.com/player/2806.html	A	安迪-菲利浦	Andy Phillip	1922-03-07 00:00:00	伊利诺伊州花岗岩市	Granite City in Granite City, Illinois	University of Illinois at Urbana-Champaign	后卫-前锋	1.88	88	4,7,14,17,19	非选秀球员
2830	http://www.stat-nba.com/player/2830.html	A	Aulcie Perry	Aulcie Perry	1950-07-03 00:00:00	新泽西州纽瓦克	暂无信息	Bethune-Cookman College	中锋	2.08	95	22	非选秀球员
2846	http://www.stat-nba.com/player/2846.html	A	安东尼-皮勒	Anthony Peeler	1969-11-25 00:00:00	密苏里州堪萨斯城	Paseo in Kansas City, Missouri	University of Missouri	后卫	1.93	94	1,7,8,44	1992年第1轮第15顺位被选中
2871	http://www.stat-nba.com/player/2871.html	A	安德雷-帕特森	Andrae Patterson	1975-11-12 00:00:00	加州大学河滨分校	Cooper in Abilene, Texas	Indiana University	前锋	2.06	108	45	1998年第2轮第17顺位被选中
2889	http://www.stat-nba.com/player/2889.html	A	安东尼-帕克	Anthony Parker	1975-06-19 00:00:00	伊利诺伊州内珀维尔	Central in Naperville, Illinois	Bradley University	后卫	1.98	98	12,18,24	1997年第1轮第21顺位被选中
2895	http://www.stat-nba.com/player/2895.html	A	安迪-潘科	Andy Panko	1977-11-27 00:00:00	宾夕法尼亚州哈里斯堡	Bishop McDevitt in Harrisburg, Pennsylvania	Lebanon Valley College	前锋	2.06	101	24	非选秀球员
291	http://www.stat-nba.com/player/291.html	A	艾弗里-布拉德利	Avery Bradley	1990-11-26 00:00:00	华盛顿塔科马	Findlay College Prep in Henderson, Nevada	University of Texas at Austin	后卫	1.88	82	0,22	2010年第1轮第19顺位被选中
292	http://www.stat-nba.com/player/292.html	A	阿隆佐-布拉德利	Alonzo Bradley	1953-10-16 00:00:00	密西西比尤蒂卡	Hinds County Agricultural in Utica, Mississippi	Texas Southern University	前锋	1.98	86	22,30	1977年第2轮第7顺位被选中
293	http://www.stat-nba.com/player/293.html	A	艾利克斯-布拉德利	Alex Bradley	1959-10-30 00:00:00	佛罗里达州布雷登顿	Long Branch in Long Branch, New Jersey	Villanova University	前锋	1.98	98	52	1981年第4轮第17顺位被选中
2970	http://www.stat-nba.com/player/2970.html	A	艾尔-罗杰斯	Al Roges	1930-10-25 00:00:00	暂无信息	暂无信息	Long Island University	后卫-前锋	1.93	88	12,18	非选秀球员
3012	http://www.stat-nba.com/player/3012.html	A	埃尔文-罗波特森	Alvin Robertson	1962-07-22 00:00:00	俄亥俄州巴伯顿	Barberton in Barberton, Ohio	University of Arkansas	后卫	1.91	84	3,7,21	1984年第1轮第7顺位被选中
3019	http://www.stat-nba.com/player/3019.html	A	安东尼-罗伯茨	Anthony Roberts	1955-04-15 00:00:00	田纳西州查塔努加	Riverside in Chattanooga, Tennessee	Oral Roberts University	前锋-后卫	1.96	84	20,21,30	1977年第1轮第21顺位被选中
3022	http://www.stat-nba.com/player/3022.html	A	安东尼-罗伯森	Anthony Roberson	1983-02-14 00:00:00	密歇根州萨吉诺	Saginaw in Saginaw, Michigan	University of Florida	后卫	1.88	82	3,5	非选秀球员
3029	http://www.stat-nba.com/player/3029.html	A	阿尔尼-李森	Arnie Risen	1924-10-09 00:00:00	肯塔基州威廉斯敦	Williamstown in Williamstown, Kentucky	Ohio State University	中锋-前锋	2.06	91	14,19	非选秀球员
3037	http://www.stat-nba.com/player/3037.html	A	安托万-里高迪奥	Antoine Rigaudeau	1971-12-17 00:00:00	法国绍莱	暂无信息	暂无信息	后卫	2.01	95	17	非选秀球员
309	http://www.stat-nba.com/player/309.html	A	安东尼-鲍威	Anthony Bowie	1963-11-09 00:00:00	俄克拉何马州塔尔萨	East Central in Tulsa, Oklahoma	University of Oklahoma	后卫-前锋	1.98	86	13,14,25	1986年第3轮第19顺位被选中
3098	http://www.stat-nba.com/player/3098.html	A	阿兰-雷	Allan Ray	1984-06-17 00:00:00	纽约的布朗克斯	St. Raymond in Bronx, New York	Villanova University	后卫	1.88	86	12	非选秀球员
3100	http://www.stat-nba.com/player/3100.html	A	安迪-劳汀斯	Andy Rautins	1986-11-02 00:00:00	纽约雪城	Jamesville-DeWitt in DeWitt, New York	Syracuse University	后卫	1.93	86	11	2010年第2轮第8顺位被选中
3112	http://www.stat-nba.com/player/3112.html	A	安东尼-兰多夫	Anthony Randolph	1989-07-15 00:00:00	德国Worzbach	Woodrow Wilson in Dallas, Texas	Louisiana State University	前锋	2.08	93	4,15	2008年第1轮第14顺位被选中
3126	http://www.stat-nba.com/player/3126.html	A	亚历山大-拉多切维奇	Aleksandar Radojevic	1976-08-08 00:00:00	黑山新海尔采格	暂无信息	Barton County Community College	中锋	2.21	113	25,51	1999年第1轮第12顺位被选中
3139	http://www.stat-nba.com/player/3139.html	A	阿隆-斯文森	Aaron Swinson	1971-01-09 00:00:00	乔治亚州不伦瑞克	Brunswick in Brunswick, Georgia	Auburn University	前锋	1.96	104	4	非选秀球员
3175	http://www.stat-nba.com/player/3175.html	A	阿玛雷-斯塔德迈尔	Amare Stoudemire	1982-11-16 00:00:00	佛罗里达州莱克威尔士	Cypress Creek in Orlando, Florida	暂无信息	前锋-中锋	2.08	111	1,5,32	2002年第1轮第9顺位被选中
3178	http://www.stat-nba.com/player/3178.html	A	埃维-斯多里	Awvee Storey	1977-04-18 00:00:00	伊利诺伊州芝加哥	Proviso West in Hillside, Illinois	Arizona State University	后卫-前锋	1.98	101	20,26,35	非选秀球员
3182	http://www.stat-nba.com/player/3182.html	A	阿特-斯托奇	Art Stolkey	1920-10-23 00:00:00	暂无信息	暂无信息	University of Detroit Mercy 44	后卫	1.85	82	44	非选秀球员
3188	http://www.stat-nba.com/player/3188.html	A	艾利克斯-斯蒂夫林斯	Alex Stivrins	1962-11-29 00:00:00	内布拉斯加林肯	East in Lincoln, Nebraska	University of Colorado	前锋	2.03	100	11,25,42,43	1985年第4轮第5顺位被选中
3226	http://www.stat-nba.com/player/3226.html	A	阿特-斯波尔斯特拉	Art Spoelstra	1932-09-11 00:00:00	暂无信息	Godwin Heights in Grand Rapids, Michigan	Western Kentucky University	中锋	2.06	100	8,18,20,27	1954年第4轮第7顺位被选中
3232	http://www.stat-nba.com/player/3232.html	A	安德鲁-斯宾塞	Andre Spencer	1964-07-20 00:00:00	加州斯托克顿	Manual Arts in Los Angeles, California	Northern Arizona University	前锋	1.98	95	12,20,24	非选秀球员
3234	http://www.stat-nba.com/player/3234.html	A	阿特-斯派克特	Art Spector	1920-10-17 00:00:00	宾夕法尼亚州费城	暂无信息	Villanova University 12	前锋	1.93	91	12	非选秀球员
3313	http://www.stat-nba.com/player/3313.html	A	Al Smith	Al Smith	1947-01-15 00:00:00	伊利诺伊州皮奥里亚	Manual in Peoria, Illinois	Bradley University	后卫	1.85	84	10,20	1971年第11轮第12顺位被选中
3314	http://www.stat-nba.com/player/3314.html	A	阿德里安-史密斯	Adrian Smith	1936-10-05 00:00:00	肯塔基州法明顿	Farmington in Farmington, Kentucky	University of Kentucky	后卫	1.85	82	10	1958年第15轮第1顺位被选中
3330	http://www.stat-nba.com/player/3330.html	A	艾尔-斯金纳	Al Skinner	1952-06-16 00:00:00	纽约州芒特弗农	Malverne in Malverne, New York	University of Massachusetts Amherst	后卫	1.91	86	30,35	1974年第9轮第16顺位被选中
3342	http://www.stat-nba.com/player/3342.html	A	阿尔文-希姆斯	Alvin Sims	1974-10-18 00:00:00	肯德基巴黎	Paris in Paris, Kentucky	University of Louisville	后卫	1.93	107	19	非选秀球员
335	http://www.stat-nba.com/player/335.html	A	安东尼-邦纳	Anthony Bonner	1968-06-08 00:00:00	密苏里州圣路易斯	Vashon in St. Louis, Missouri	Saint Louis University	前锋	2.03	98	4,24	1990年第1轮第23顺位被选中
3403	http://www.stat-nba.com/player/3403.html	A	安苏-瑟塞	Ansu Sesay	1976-07-29 00:00:00	北卡罗莱纳州格林斯博罗	Willowridge in Houston, Texas	University of Mississippi	前锋	2.06	102	5,45	1998年第2轮第1顺位被选中
3433	http://www.stat-nba.com/player/3433.html	A	阿尔文-斯科特	Alvin Scott	1955-09-14 00:00:00	田纳西州克利夫兰	Bradley in Cleveland, Tennessee	Oral Roberts University	前锋-后卫	2.01	84	14	1977年第7轮第5顺位被选中
345	http://www.stat-nba.com/player/345.html	A	安德鲁-博古特	Andrew Bogut	1984-11-28 00:00:00	澳大利亚墨尔本	Australian Institute of Sport in Melbourne, Australia	University of Utah	中锋	2.13	118	6,12,66	2005年第1轮第1顺位被选中
3465	http://www.stat-nba.com/player/3465.html	A	埃里克斯-斯凯尔斯	Alex Scales	1978-07-03 00:00:00	威斯康星州拉辛	Racine Lutheran in Racine, Wisconsin	University of Oregon	后卫	1.93	84	25	非选秀球员
3467	http://www.stat-nba.com/player/3467.html	A	阿兰-肖耶	Alan Sawyer	1928-01-01 00:00:00	暂无信息	暂无信息	University of California, Los Angeles	前锋	1.96	88	17,29	非选秀球员
3487	http://www.stat-nba.com/player/3487.html	A	Al Sanders	Al Sanders	1950-01-01 00:00:00	路易斯安那州巴吞鲁日	Baton Rouge in Baton Rouge, Louisiana	Louisiana State University	前锋	2.01	109	3	非选秀球员
3495	http://www.stat-nba.com/player/3495.html	A	Al Salvadori	Al Salvadori	1945-05-06 00:00:00	西弗吉尼亚州惠灵	Wheeling Central in Wheeling, West Virginia	University of South Carolina	前锋	2.06	100	15	1967年第4轮第1顺位被选中
3499	http://www.stat-nba.com/player/3499.html	A	阿维达斯-萨博尼斯	Arvydas Sabonis	1964-12-19 00:00:00	立陶宛考纳斯	暂无信息	暂无信息	中锋	2.21	127	11	1986年第1轮第24顺位被选中
3518	http://www.stat-nba.com/player/3518.html	A	安德鲁-特纳	Andre Turner	1964-12-13 00:00:00	田纳西州孟菲斯	Mitchell in Memphis, Tennessee	University of Memphis	后卫	1.8	73	1,4,7,10,11,12,13	1986年第3轮第22顺位被选中
3525	http://www.stat-nba.com/player/3525.html	A	安东尼-塔克	Anthony Tucker	1969-04-04 00:00:00	华盛顿哥伦比亚特区	McKinley in Washington, District of Columbia	Wake Forest University	前锋	2.03	100	21	非选秀球员
3526	http://www.stat-nba.com/player/3526.html	A	艾伦多-塔克	Alando Tucker	1984-02-11 00:00:00	伊利诺伊州洛克波特	Township in Lockport, Illinois	University of Wisconsin	前锋	1.98	93	29	2007年第1轮第29顺位被选中
3527	http://www.stat-nba.com/player/3527.html	A	艾尔-塔克	Al Tucker	1943-02-24 00:00:00	俄亥俄州代顿	Jefferson Township in Dayton, Ohio	Oklahoma Baptist University	前锋	2.03	86	12,16,23,33,35	1967年第1轮第6顺位被选中
3533	http://www.stat-nba.com/player/3533.html	A	Ansley Truitt	Ansley Truitt	1950-08-24 00:00:00	佐治亚州西点	Wilson in San Francisco, California	University of California	中锋	2.06	98	40	1972年第3轮第11顺位被选中
3554	http://www.stat-nba.com/player/3554.html	A	安迪-图尔森	Andy Toolson	1966-01-19 00:00:00	伊利诺伊州芝加哥	Twin Falls in Twin Falls, Idaho	Brigham Young University	后卫-前锋	1.98	95	5	非选秀球员
3555	http://www.stat-nba.com/player/3555.html	A	安迪-托科维奇	Andy Tonkovich	1922-11-01 00:00:00	暂无信息	暂无信息	Marshall University	后卫	1.85	84	7	1948年第1轮第1顺位被选中
3557	http://www.stat-nba.com/player/3557.html	A	安德鲁-托尼	Andrew Toney	1957-11-23 00:00:00	阿拉巴马伯明翰	Glenn in Birmingham, Alabama	University of Louisiana at Lafayette	后卫	1.91	81	22	1980年第1轮第8顺位被选中
3560	http://www.stat-nba.com/player/3560.html	A	安东尼-托利弗	Anthony Tolliver	1985-06-01 00:00:00	密苏里州斯普林菲尔德	Kickapoo in Springfield, Missouri	Creighton University	中锋	2.03	109	4,35,40,43,44	非选秀球员
3578	http://www.stat-nba.com/player/3578.html	A	艾尔-索顿	Al Thornton	1983-12-07 00:00:00	佐治亚州佩里	Perry in Perry, Georgia	Florida State University	前锋	2.03	100	12,14,23	2007年第1轮第14顺位被选中
360	http://www.stat-nba.com/player/360.html	A	安德雷-布拉奇	Andray Blatche	1986-08-22 00:00:00	纽约雪城	South Kent School in South Kent, Connecticut	暂无信息	前锋	2.11	107	0,7,32	2005年第2轮第19顺位被选中
3653	http://www.stat-nba.com/player/3653.html	A	安东尼-泰勒	Anthony Taylor	1965-11-30 00:00:00	加州洛杉矶	Beaverton in Beaverton, Oregon	University of Oregon	后卫	1.93	79	3	1988年第2轮第19顺位被选中
3680	http://www.stat-nba.com/player/3680.html	A	亚历山大-沃尔科夫	Alexander Volkov	1964-03-28 00:00:00	俄罗斯联邦鄂木斯克	暂无信息	暂无信息	前锋	2.08	99	8	1986年第6轮第18顺位被选中
370	http://www.stat-nba.com/player/370.html	A	艾利克斯-布莱克威尔	Alex Blackwell	1970-06-27 00:00:00	新泽西州汤姆斯河	Oak Hill Academy in Mouth of Wilson, Virginia	Monmouth University	前锋	1.98	113	30	非选秀球员
3701	http://www.stat-nba.com/player/3701.html	A	安德森-瓦莱乔	Anderson Varejao	1982-09-28 00:00:00	巴西圣特雷莎	暂无信息	暂无信息	前锋-中锋	2.11	124	17,18	2004年第2轮第1顺位被选中
3721	http://www.stat-nba.com/player/3721.html	A	A.J.-万德	A.J. Wynder	1964-09-11 00:00:00	纽约的布朗克斯	Saint Agnes in Rockville Centre, New York	Fairfield University	后卫	1.88	82	12	非选秀球员
3738	http://www.stat-nba.com/player/3738.html	A	安托万-怀特	Antoine Wright	1984-02-06 00:00:00	加利福尼亚州West Covina	Lawrence Academy in Groton, Massachusetts	Texas A&M University	后卫-前锋	2.01	95	3,21	2005年第1轮第15顺位被选中
3757	http://www.stat-nba.com/player/3757.html	A	艾尔-伍德	Al Wood	1958-06-02 00:00:00	乔治亚灰	Jones County in Gray, Georgia	University of North Carolina	后卫-前锋	1.98	88	4,7	1981年第1轮第4顺位被选中
3865	http://www.stat-nba.com/player/3865.html	A	Art Williams	Art Williams	1939-09-29 00:00:00	德州宝恒	San Diego in San Diego, California	California State Polytechnic University, Pomona	后卫	1.85	82	7,8,14	非选秀球员
3866	http://www.stat-nba.com/player/3866.html	A	阿尔文-威廉姆斯	Alvin Williams	1974-08-06 00:00:00	宾夕法尼亚州费城	Germantown Academy in Philadelphia, Pennsylvania	Villanova University	后卫	1.96	84	20,21,22,24	1997年第2轮第19顺位被选中
3867	http://www.stat-nba.com/player/3867.html	A	Al Williams	Al Williams	1948-02-03 00:00:00	暂无信息	暂无信息	Drake University	前锋	1.98	91	42	1970年第3轮第17顺位被选中
3868	http://www.stat-nba.com/player/3868.html	A	阿隆-威廉姆斯	Aaron Williams	1971-10-02 00:00:00	伊利诺伊州埃文斯顿	Rolling Meadows in Rolling Meadows, Illinois	Xavier University	前锋-中锋	2.06	100	15,33,34,44,55	非选秀球员
387	http://www.stat-nba.com/player/387.html	A	安德里斯-比德林斯	Andris Biedrins	1986-04-02 00:00:00	拉脱维亚里加	Valters Basketball School in Riga, Latvia	暂无信息	中锋	2.11	109	11,15	2004年第1轮第11顺位被选中
392	http://www.stat-nba.com/player/392.html	A	艾尔-比安奇	Al Bianchi	1932-03-26 00:00:00	纽约长岛市	暂无信息	Bowling Green State University	后卫	1.91	84	16,24	1954年第2轮第9顺位被选中
4022	http://www.stat-nba.com/player/4022.html	A	安托万-沃克	Antoine Walker	1976-08-12 00:00:00	伊利诺伊州芝加哥	Mount Carmel in Chicago, Illinois	University of Kentucky	前锋	2.03	102	8,24,88	1996年第1轮第6顺位被选中
4023	http://www.stat-nba.com/player/4023.html	A	安迪-沃克	Andy Walker	1955-03-25 00:00:00	纽约长岛市	暂无信息	Niagara University	后卫	1.93	86	41	1976年第7轮第7顺位被选中
4025	http://www.stat-nba.com/player/4025.html	A	安德鲁-韦克菲尔德	Andre Wakefield	1955-01-11 00:00:00	伊利诺伊州芝加哥	Crane in Chicago, Illinois	Loyola University of Chicago	后卫	1.91	79	15,26,44	1978年第5轮第19顺位被选中
4072	http://www.stat-nba.com/player/4072.html	A	安德烈-德拉蒙德	Andre Drummond	1993-08-10 00:00:00	纽约州芒特弗农	St. Thomas More	Wilbraham & Monson Academy	前锋-中锋	2.11	127	0,1	2012年第1轮第9顺位被选中
4076	http://www.stat-nba.com/player/4076.html	A	安东尼-戴维斯	Anthony Davis	1993-03-11 00:00:00	伊利诺伊州芝加哥	Perspectives Charter	Kentucky	前锋-中锋	2.08	100	23	2012年第1轮第1顺位被选中
4077	http://www.stat-nba.com/player/4077.html	A	奥斯汀-里弗斯	Austin Rivers	1992-08-01 00:00:00	加州圣莫尼卡	Winter Park	Duke	后卫	1.93	91	25	2012年第1轮第10顺位被选中
4092	http://www.stat-nba.com/player/4092.html	A	安德鲁-尼克尔森 	Andrew Nicholson	1989-12-08 00:00:00	安大略省密西沙加	Father Michael Goetz Secondary School	St. Bonaventure	前锋	2.06	113	44	2012年第1轮第19顺位被选中
4103	http://www.stat-nba.com/player/4103.html	A	阿历克谢-舍维德	Alexey Shved	1988-12-16 00:00:00	俄罗斯苏维埃联邦社会主义共和国别尔哥罗德	暂无信息	暂无信息	后卫	1.98	83	1,88	非选秀球员
4113	http://www.stat-nba.com/player/4113.html	A	阿内特-莫尔特里	Arnett Moultrie	1990-11-18 00:00:00	纽约皇后区	Raleigh Egypt	UTEP	前锋	2.11	111	5	2012年第1轮第27顺位被选中
4144	http://www.stat-nba.com/player/4144.html	A	阿隆-贝恩斯	Aron Baynes	1986-12-09 00:00:00	新西兰吉斯本	Cairns State HS	Washington State	中锋-前锋	2.08	118	12,16,46	非选秀球员
4158	http://www.stat-nba.com/player/4158.html	A	安东尼-本内特	Anthony Bennett	1993-03-14 00:00:00	安大略省多伦多	Harold M. Brathwaite	UNLV	前锋	2.03	111	13,15,24	2013年第1轮第1顺位被选中
4171	http://www.stat-nba.com/player/4171.html	A	阿林兹-奥努阿库	Arinze Onuaku	1987-07-13 00:00:00	马里兰州兰哈姆	DuVal/Episcopal	Syracuse	前锋-中锋	2.06	125	21,50	非选秀球员
4180	http://www.stat-nba.com/player/4180.html	A	艾利克斯-伦	Alex Len	1993-06-16 00:00:00	卢甘斯克安特拉齐特	Dnipropetrovsk Higher College	Maryland	中锋	2.16	118	21	2013年第1轮第5顺位被选中
4181	http://www.stat-nba.com/player/4181.html	A	阿奇-古德温	Archie Goodwin	1994-08-17 00:00:00	阿肯色州小石城	Sylvan Hills	Kentucky	后卫	1.96	91	8,20	2013年第1轮第29顺位被选中
4189	http://www.stat-nba.com/player/4189.html	A	安德烈-罗伯森	Andre Roberson	1991-12-04 00:00:00	德州圣安东尼奥	Wagner	Colorado	前锋-后卫	2.01	95	21	2013年第1轮第26顺位被选中
4194	http://www.stat-nba.com/player/4194.html	A	阿伦-克拉布	Allen Crabbe	1992-04-04 00:00:00	加州洛杉矶	Price	California	后卫	1.98	98	23,33	2013年第2轮第1顺位被选中
4227	http://www.stat-nba.com/player/4227.html	A	阿多尼斯-托马斯	Adonis Thomas	1993-03-25 00:00:00	Memphis, Tennessee	Melrose	Memphis	前锋-后卫	2.01	109	7,8	非选秀球员
4241	http://www.stat-nba.com/player/4241.html	A	安德鲁-威金斯	Andrew Wiggins	1995-02-23 00:00:00	Toronto, Ontario	Vaughan/Huntington Prep	Kansas	前锋-后卫	2.03	91	22	2014年第1轮第1顺位被选中
428	http://www.stat-nba.com/player/428.html	A	Arthur Becker	Arthur Becker	1942-01-12 00:00:00	俄亥俄州阿克伦	Camelback in Phoenix, Arizona	Arizona State University	前锋	2.01	93	14,34,43	1964年第3轮第6顺位被选中
4283	http://www.stat-nba.com/player/4283.html	A	阿隆-戈登	Aaron Gordon	1995-09-16 00:00:00	San Jose, California	Archbishop Mitty	Arizona	前锋	2.06	100	0	2014年第1轮第4顺位被选中
4312	http://www.stat-nba.com/player/4312.html	A	安德烈-道金斯	Andre Dawkins	1991-09-09 00:00:00	Fairfax, Virginia	Atlantic Shores Christian	Duke	后卫	1.96	98	24	非选秀球员
4318	http://www.stat-nba.com/player/4318.html	A	亚历克斯-柯克	Alex Kirk	1991-11-14 00:00:00	Los Alamos, New Mexico	Los Alamos	New Mexico	中锋	2.13	111	53	非选秀球员
4343	http://www.stat-nba.com/player/4343.html	A	阿德里安-佩恩	Adreian Payne	1991-02-19 00:00:00	Dayton, Ohio	Jefferson Township	Michigan State	前锋-中锋	2.08	109	3,33	2014年第1轮第15顺位被选中
440	http://www.stat-nba.com/player/440.html	A	Al Beard	Al Beard	1942-04-27 00:00:00	乔治亚州Fort Valley中	H.A. Hunt in Fort Valley, Georgia	Norfolk State University	中锋	2.06	91	22,41	非选秀球员
4400	http://www.stat-nba.com/player/4400.html	A	安东尼-布朗	Anthony Brown	1992-10-10 00:00:00	Bellflower, California	Ocean View	Stanford	前锋-后卫	1.96	95	3,21	2015年第2轮第4顺位被选中
4414	http://www.stat-nba.com/player/4414.html	A	阿隆-哈里森	Aaron Harrison	1994-10-28 00:00:00	San Antonio, Texas	Travis	Kentucky	后卫	1.98	96	9	非选秀球员
4429	http://www.stat-nba.com/player/4429.html	A	阿莱克斯-史蒂芬森	Alex Stepheson	1987-08-07 00:00:00	Los Angeles, California	Harvard-Westlake	North Carolina/USC	前锋	2.08	122	35	非选秀球员
4430	http://www.stat-nba.com/player/4430.html	A	阿克塞尔-唐佩恩	Axel Toupane	1992-07-23 00:00:00	Mulhouse, France	暂无信息	暂无信息	后卫-前锋	1.98	91	6,10	非选秀球员
4434	http://www.stat-nba.com/player/4434.html	A	阿兰-威廉姆斯	Alan Williams	1993-01-28 00:00:00	Phoenix, Arizona	North	UC Santa Barbara	中锋-前锋	2.03	118	15	非选秀球员
4457	http://www.stat-nba.com/player/4457.html	A	安德鲁-哈里森	Andrew Harrison	1994-10-28 00:00:00	San Antonio, Texas	Travis	Kentucky	后卫	1.98	97	5	2015年第2轮第14顺位被选中
4462	http://www.stat-nba.com/player/4462.html	A	阿莱克斯-阿布林斯	Alex Abrines	1993-08-01 00:00:00	Palma, Spain	暂无信息	暂无信息	后卫-前锋	1.98	86	8	2013年第2轮第2顺位被选中
4482	http://www.stat-nba.com/player/4482.html	A	A.J.-哈蒙斯	A.J. Hammons	1992-08-27 00:00:00	Gary, Indiana	Carmel/Oak Hill	Purdue	中锋	2.13	118	4,20	2016年第2轮第16顺位被选中
4528	http://www.stat-nba.com/player/4528.html	A	亚历克斯-珀伊斯瑞斯	Alex Poythress	1993-09-08 00:00:00	Savannah, Georgia	Northeast	Kentucky	前锋	2.01	108	0,5	非选秀球员
4542	http://www.stat-nba.com/player/4542.html	A	阿卜杜勒-纳迪尔	Abdel Nader	1993-09-25 00:00:00	Alexandria	Niles North	Northern Illinois	前锋	1.98	104	28	2016年第2轮第28顺位被选中
4553	http://www.stat-nba.com/player/4553.html	A	Alec Peters	Alec Peters	1995-04-13 00:00:00	Washington, Illinois	Washington	Valparaiso	前锋	2.06	107	25	2017年第2轮第24顺位被选中
4559	http://www.stat-nba.com/player/4559.html	A	安东尼奥-布莱克尼	Antonio Blakeney	1996-01-04 00:00:00	New York City, New York	Oak Ridge	LSU	后卫	1.93	89	9	非选秀球员
4561	http://www.stat-nba.com/player/4561.html	A	阿方索-麦金尼	Alfonzo McKinnie	1992-09-17 00:00:00	Chicago	Curie	Eastern Illinois	前锋	2.03	98	34	非选秀球员
4570	http://www.stat-nba.com/player/4570.html	A	亚历克斯-卡鲁索	Alex Caruso	1994-02-28 00:00:00	College Station, Texas	A&M Consolidated	Texas A&M	后卫	1.96	84	4	非选秀球员
4586	http://www.stat-nba.com/player/4586.html	A	安特-日日奇	Ante Zizic	1997-01-04 00:00:00	Split, Croatia	暂无信息	暂无信息	中锋	2.11	113	41	2016年第1轮第23顺位被选中
4607	http://www.stat-nba.com/player/4607.html	A	安东尼斯-克利夫兰	Antonius Cleveland	1994-02-02 00:00:00	暂无信息	Ludowici, Georgia	Southeast Missouri State	后卫	1.98	88	10	非选秀球员
4642	http://www.stat-nba.com/player/4642.html	A	安德鲁-怀特	Andrew White III	1993-06-16 00:00:00	Richmond, Virginia	The Miller School	Kansas	前锋	2.01	95	暂无信息	非选秀球员
4654	http://www.stat-nba.com/player/4654.html	A	阿龙-杰克逊	Aaron Jackson	1986-05-06 00:00:00	Hartford, Connecticut	Northwest Catholic	Duquesne	后卫	1.91	83	暂无信息	非选秀球员
475	http://www.stat-nba.com/player/475.html	A	安德烈-巴雷特	Andre Barrett	1982-02-21 00:00:00	纽约的布朗克斯	Rice in New York, New York	Seton Hall University	后卫	1.78	78	1,11,12	非选秀球员
494	http://www.stat-nba.com/player/494.html	A	安德里亚-巴尼亚尼	Andrea Bargnani	1985-10-26 00:00:00	意大利罗马	暂无信息	暂无信息	前锋	2.13	111	7,9,77	2006年第1轮第1顺位被选中
534	http://www.stat-nba.com/player/534.html	A	阿尔曼德-休	Armand Cure	1919-08-01 00:00:00	马萨诸塞州新贝德福德	New Bedford in New Bedford, Massachusetts	University of Rhode Island 14	前锋	1.83	90	14	非选秀球员
543	http://www.stat-nba.com/player/543.html	A	Al Cueto	Al Cueto	1946-08-02 00:00:00	古巴哈瓦那	Coral Gables in Coral Gables, Florida	University of Tulsa	中锋-前锋	2.01	104	22,42	1969年第10轮第3顺位被选中
552	http://www.stat-nba.com/player/552.html	A	奥斯丁-克罗希尔	Austin Croshere	1975-05-01 00:00:00	加州洛杉矶	Crossroads School in Los Angeles, California	Providence College	前锋	2.06	107	22,44	1997年第1轮第12顺位被选中
6	http://www.stat-nba.com/player/6.html	A	安东尼-埃文特	Anthony Avent	1969-10-18 00:00:00	北卡罗莱纳州的落基山	Malcolm X Shabazz in Newark, New Jersey	Seton Hall University	前锋	2.06	107	0,30,34,54	1991年第1轮第15顺位被选中
607	http://www.stat-nba.com/player/607.html	A	安东尼-库克	Anthony Cook	1967-03-19 00:00:00	加州洛杉矶	Van Nuys in Van Nuys, California	University of Arizona	前锋-中锋	2.06	93	0,38	1989年第1轮第24顺位被选中
