36617	becf503a-f452-4d40-834a-4593803ce36c	affda843-0e17-4851-aaec-dc4cea129b2e	124	188	14-15赛季 常规赛	2015-01-12 00:00:00	99	113	{"visiting":["37","23","26","27"],"home":["28","24","18","29"]}	
36618	89f160d8-f403-419e-b793-82915e4db48f	85f42360-b442-44e1-af11-50aaf9dc6a6d	56	284	14-15赛季 常规赛	2015-01-12 00:00:00	111	114	{"visiting":["20","28","34","32"],"home":["32","28","23","28"]}	
36619	c8c3ecde-68f8-41f6-b234-4354f72d3afc	b519b71b-0fc6-4865-8538-5eb0849917da	271	286	14-15赛季 常规赛	2015-01-12 00:00:00	114	120	{"visiting":["29","34","30","27"],"home":["21","34","23","36"]}	
36620	4d7c7173-30bf-4329-859e-bed49a89d003	468ae0b5-3be6-4137-a095-21fb1eb61519	33	41	14-15赛季 常规赛	2015-01-13 00:00:00	87	105	{"visiting":["25","24","25","31"],"home":["20","17","18","32"]}	
36621	41622c7f-0cfd-442f-82d6-48e592710be7	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	304	218	14-15赛季 常规赛	2015-01-13 00:00:00	101	93	{"visiting":["24","24","24","21"],"home":["31","20","24","26"]}	
36622	ff93eed3-5e99-48da-ba7e-efa397029035	215e4b49-aecd-4508-afa9-05a77cccbeb3	290	240	14-15赛季 常规赛	2015-01-13 00:00:00	101	110	{"visiting":["25","21","23","41"],"home":["21","31","23","26"]}	
36623	ddd83928-3176-4f53-9675-1fa2f7bc7057	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	312	310	14-15赛季 常规赛	2015-01-13 00:00:00	105	116	{"visiting":["25","28","44","19"],"home":["26","27","27","25"]}	
36624	16df761f-26e9-425e-8470-af93547d206a	a2b6d70d-f5f9-4d51-8361-766c38198dfb	127	311	14-15赛季 常规赛	2015-01-13 00:00:00	107	100	{"visiting":["24","27","28","21"],"home":["31","28","26","22"]}	
36625	d3628e5f-8172-44ce-997b-7ce4efad17b1	838ca4d6-97bc-4da0-94e7-7b682a83a56c	68	49	14-15赛季 常规赛	2015-01-13 00:00:00	104	108	{"visiting":["29","31","20","19","9"],"home":["33","30","20","16","5"]}	
36626	69b22e56-243f-4f9f-b0b7-245443659fad	d51b9f06-cba9-47d0-8c58-7ee620e5c92b	247	261	14-15赛季 常规赛	2015-01-13 00:00:00	75	78	{"visiting":["22","22","17","17"],"home":["12","22","19","22"]}	
36627	bb0a3e7e-8836-488f-87e9-80f5d044ce16	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	63	218	14-15赛季 常规赛	2015-01-14 00:00:00	93	98	{"visiting":["22","35","19","22"],"home":["18","27","23","25"]}	
36628	b519b71b-0fc6-4865-8538-5eb0849917da	affda843-0e17-4851-aaec-dc4cea129b2e	286	188	14-15赛季 常规赛	2015-01-14 00:00:00	120	113	{"visiting":["19","33","33","28"],"home":["29","26","29","36"]}	
36629	becf503a-f452-4d40-834a-4593803ce36c	1cd7fa0e-9772-47f5-9569-ce66265c3534	124	140	14-15赛季 常规赛	2015-01-14 00:00:00	92	103	{"visiting":["32","19","31","21"],"home":["23","22","20","27"]}	
36630	85f42360-b442-44e1-af11-50aaf9dc6a6d	400f5241-2d8c-4e12-8626-a2c6294e8cf2	284	301	14-15赛季 常规赛	2015-01-14 00:00:00	94	105	{"visiting":["22","36","25","22"],"home":["18","18","30","28"]}	
36631	89f160d8-f403-419e-b793-82915e4db48f	4d7c7173-30bf-4329-859e-bed49a89d003	56	33	14-15赛季 常规赛	2015-01-14 00:00:00	100	84	{"visiting":["19","27","15","23"],"home":["34","16","21","29"]}	
36632	c8c3ecde-68f8-41f6-b234-4354f72d3afc	41622c7f-0cfd-442f-82d6-48e592710be7	271	304	14-15赛季 常规赛	2015-01-14 00:00:00	99	105	{"visiting":["26","18","32","29"],"home":["32","18","19","30"]}	
36633	3ef59518-8d58-4fa6-a5cc-16eef086609e	468ae0b5-3be6-4137-a095-21fb1eb61519	265	41	14-15赛季 常规赛	2015-01-14 00:00:00	91	105	{"visiting":["24","33","32","16"],"home":["24","21","29","17"]}	
36634	c2fcb6c9-63f5-454d-87c9-9977dc2fcee7	838ca4d6-97bc-4da0-94e7-7b682a83a56c	252	49	14-15赛季 常规赛	2015-01-14 00:00:00	114	107	{"visiting":["24","26","28","29"],"home":["28","31","31","24"]}	
36635	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	d51b9f06-cba9-47d0-8c58-7ee620e5c92b	310	261	14-15赛季 常规赛	2015-01-14 00:00:00	104	89	{"visiting":["18","20","25","26"],"home":["26","29","26","23"]}	
36636	5242f11f-456e-4dba-89a5-6de617236cf6	f51aea18-1681-4547-8d9f-62b026654108	266	228	14-15赛季 常规赛	2015-01-14 00:00:00	94	100	{"visiting":["27","23","22","28"],"home":["21","28","23","22"]}	
36637	d0359680-2514-496e-9f33-67ba85b00fcf	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	155	309	14-15赛季 常规赛	2015-01-15 00:00:00	95	79	{"visiting":["13","24","19","23"],"home":["31","25","26","13"]}	
36638	affda843-0e17-4851-aaec-dc4cea129b2e	09e0c29b-e595-4d2b-ad94-bf730de50302	188	31	14-15赛季 常规赛	2015-01-15 00:00:00	112	101	{"visiting":["18","35","22","26"],"home":["40","24","24","24"]}	
36639	69b22e56-243f-4f9f-b0b7-245443659fad	a2b6d70d-f5f9-4d51-8361-766c38198dfb	247	311	14-15赛季 常规赛	2015-01-15 00:00:00	102	109	{"visiting":["30","27","22","30"],"home":["30","31","14","27"]}	
36640	ff93eed3-5e99-48da-ba7e-efa397029035	85f42360-b442-44e1-af11-50aaf9dc6a6d	290	284	14-15赛季 常规赛	2015-01-16 00:00:00	96	98	{"visiting":["23","26","30","19"],"home":["19","32","25","20"]}	
36641	b519b71b-0fc6-4865-8538-5eb0849917da	1cd7fa0e-9772-47f5-9569-ce66265c3534	286	140	14-15赛季 常规赛	2015-01-16 00:00:00	96	106	{"visiting":["27","21","33","25"],"home":["28","21","25","22"]}	
36642	4d7c7173-30bf-4329-859e-bed49a89d003	400f5241-2d8c-4e12-8626-a2c6294e8cf2	33	301	14-15赛季 常规赛	2015-01-16 00:00:00	96	81	{"visiting":["22","25","12","22"],"home":["33","17","23","23"]}	
36643	41622c7f-0cfd-442f-82d6-48e592710be7	becf503a-f452-4d40-834a-4593803ce36c	304	124	14-15赛季 常规赛	2015-01-16 00:00:00	80	102	{"visiting":["18","25","28","31"],"home":["24","16","18","22"]}	
36644	3ef59518-8d58-4fa6-a5cc-16eef086609e	c8c3ecde-68f8-41f6-b234-4354f72d3afc	265	271	14-15赛季 常规赛	2015-01-16 00:00:00	103	119	{"visiting":["22","33","33","31"],"home":["24","34","28","17"]}	
36645	89f160d8-f403-419e-b793-82915e4db48f	468ae0b5-3be6-4137-a095-21fb1eb61519	56	41	14-15赛季 常规赛	2015-01-16 00:00:00	89	110	{"visiting":["24","28","33","25"],"home":["19","19","30","21"]}	
36646	09e0c29b-e595-4d2b-ad94-bf730de50302	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	31	310	14-15赛季 常规赛	2015-01-16 00:00:00	127	115	{"visiting":["35","25","31","24"],"home":["33","36","29","29"]}	
36647	838ca4d6-97bc-4da0-94e7-7b682a83a56c	c2fcb6c9-63f5-454d-87c9-9977dc2fcee7	49	252	14-15赛季 常规赛	2015-01-16 00:00:00	97	89	{"visiting":["24","18","23","24"],"home":["29","20","24","24"]}	
36648	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	5242f11f-456e-4dba-89a5-6de617236cf6	218	266	14-15赛季 常规赛	2015-01-16 00:00:00	110	96	{"visiting":["28","24","27","17"],"home":["35","25","31","19"]}	
36649	16df761f-26e9-425e-8470-af93547d206a	215e4b49-aecd-4508-afa9-05a77cccbeb3	127	240	14-15赛季 常规赛	2015-01-16 00:00:00	110	99	{"visiting":["27","29","19","24"],"home":["32","27","27","24"]}	
36650	ddd83928-3176-4f53-9675-1fa2f7bc7057	69b22e56-243f-4f9f-b0b7-245443659fad	312	247	14-15赛季 常规赛	2015-01-16 00:00:00	94	85	{"visiting":["23","20","20","22"],"home":["28","16","26","24"]}	
